name,chembl_id,type,first_approval,oral,therapeutic_flag,approved
VANDETANIB,CHEMBL24828,Small molecule,2011.0,True,True,True
MINAPRINE,CHEMBL278819,Small molecule,,False,True,True
TAMIBAROTENE,CHEMBL25202,Small molecule,2005.0,True,False,True
ZIPRASIDONE,CHEMBL708,Small molecule,2001.0,True,True,True
ALFUZOSIN,CHEMBL709,Small molecule,2003.0,True,True,True
FINASTERIDE,CHEMBL710,Small molecule,1992.0,True,True,True
PHENINDIONE,CHEMBL711,Small molecule,1982.0,True,True,True
ANISINDIONE,CHEMBL712,Small molecule,1957.0,True,True,True
ENTECAVIR ANHYDROUS,CHEMBL713,Small molecule,2005.0,True,True,True
LAMIVUDINE,CHEMBL141,Small molecule,1995.0,True,True,True
ALBUTEROL,CHEMBL714,Small molecule,1981.0,True,True,True
OLANZAPINE,CHEMBL715,Small molecule,1996.0,True,True,True
QUETIAPINE,CHEMBL716,Small molecule,1997.0,True,True,True
MEDROXYPROGESTERONE ACETATE,CHEMBL717,Small molecule,1959.0,True,True,True
MUPIROCIN,CHEMBL719,Small molecule,1987.0,False,True,True
BENZYL ALCOHOL,CHEMBL720,Small molecule,2009.0,False,True,True
PROPYPHENAZONE,CHEMBL28318,Small molecule,,False,False,True
CARVEDILOL,CHEMBL723,Small molecule,1995.0,True,True,True
FLUPHENAZINE,CHEMBL726,Small molecule,1959.0,True,True,True
THIOGUANINE,CHEMBL727,Small molecule,1966.0,True,True,True
DILEVALOL,CHEMBL27193,Small molecule,1990.0,False,False,True
PROCHLORPERAZINE,CHEMBL728,Small molecule,1956.0,True,True,True
LOPINAVIR,CHEMBL729,Small molecule,2000.0,True,True,True
NITROGLYCERIN,CHEMBL730,Small molecule,1981.0,False,True,True
ACETOHYDROXAMIC ACID,CHEMBL734,Small molecule,1983.0,True,True,True
THIOPENTAL SODIUM,CHEMBL738,Small molecule,1982.0,False,True,True
METHOHEXITAL SODIUM,CHEMBL30219,Small molecule,1960.0,False,True,True
LAMOTRIGINE,CHEMBL741,Small molecule,1994.0,True,True,True
KETAMINE,CHEMBL742,Small molecule,1970.0,False,True,True
RILUZOLE,CHEMBL744,Small molecule,1995.0,True,True,True
NEDOCROMIL,CHEMBL746,Small molecule,1992.0,False,True,True
PRALIDOXIME CHLORIDE,CHEMBL748,Small molecule,1964.0,True,True,True
ZONISAMIDE,CHEMBL750,Small molecule,2000.0,True,True,True
ADENOSINE PHOSPHATE,CHEMBL752,Small molecule,,False,False,True
PHENOXYBENZAMINE,CHEMBL753,Small molecule,1953.0,True,True,True
FOSCARNET SODIUM,CHEMBL754,Small molecule,1991.0,False,True,True
ANAGRELIDE,CHEMBL760,Small molecule,1997.0,True,True,True
NAPHAZOLINE,CHEMBL761,Small molecule,1971.0,False,True,True
OXYMETAZOLINE,CHEMBL762,Small molecule,1986.0,False,True,True
GUANETHIDINE,CHEMBL765,Small molecule,1960.0,True,True,True
CILASTATIN,CHEMBL766,Small molecule,1985.0,False,True,True
ESMOLOL,CHEMBL768,Small molecule,1986.0,False,True,True
TOLAZOLINE,CHEMBL770,Small molecule,1985.0,False,True,True
CYCLOSERINE,CHEMBL771,Small molecule,1964.0,True,True,True
IMIPENEM ANHYDROUS,CHEMBL148,Small molecule,1985.0,False,True,True
RESERPINE,CHEMBL772,Small molecule,1960.0,True,True,True
GLYCINE,CHEMBL773,Small molecule,1982.0,False,False,True
METAPROTERENOL,CHEMBL776,Small molecule,1973.0,True,True,True
CLAVULANIC ACID,CHEMBL777,Small molecule,1984.0,True,True,True
DEXMEDETOMIDINE,CHEMBL778,Small molecule,1999.0,False,True,True
TADALAFIL,CHEMBL779,Small molecule,2002.0,True,True,True
BUTORPHANOL,CHEMBL33986,Small molecule,1978.0,False,True,True
PENTETIC ACID,CHEMBL780,Small molecule,2004.0,False,True,True
MAZINDOL,CHEMBL781,Small molecule,1973.0,True,True,True
BITHIONOL,CHEMBL290106,Small molecule,,False,False,True
TOLBUTAMIDE,CHEMBL782,Small molecule,1961.0,True,True,True
NATEGLINIDE,CHEMBL783,Small molecule,2000.0,True,True,True
BROTIZOLAM,CHEMBL32479,Small molecule,1984.0,False,False,True
TAMOXIFEN CITRATE,CHEMBL786,Small molecule,1977.0,True,True,True
MONTELUKAST,CHEMBL787,Small molecule,1998.0,True,True,True
IDOXURIDINE,CHEMBL788,Small molecule,1963.0,False,True,True
NOVOBIOCIN,CHEMBL36506,Small molecule,1964.0,True,True,True
CIDOFOVIR ANHYDROUS,CHEMBL152,Small molecule,1996.0,False,True,True
CHLORHEXIDINE,CHEMBL790,Small molecule,1976.0,False,True,True
FENOTEROL,CHEMBL32800,Small molecule,,True,True,True
METHYLPHENIDATE,CHEMBL796,Small molecule,1955.0,True,True,True
ESTAZOLAM,CHEMBL285674,Small molecule,1990.0,True,True,True
PHENSUXIMIDE,CHEMBL797,Small molecule,1982.0,True,True,True
METHOTREXATE,CHEMBL34259,Small molecule,1953.0,True,True,True
GEPIRONE,CHEMBL284092,Small molecule,2023.0,True,True,True
CILOSTAZOL,CHEMBL799,Small molecule,1999.0,True,True,True
MINOXIDIL,CHEMBL802,Small molecule,1979.0,True,True,True
NAPROXEN,CHEMBL154,Small molecule,1976.0,True,True,True
MEFLOQUINE,CHEMBL416956,Small molecule,1989.0,True,True,True
CYTARABINE,CHEMBL803,Small molecule,1969.0,False,True,True
FLUTAMIDE,CHEMBL806,Small molecule,1989.0,True,True,True
MEMANTINE,CHEMBL807,Small molecule,2002.0,True,True,True
ECONAZOLE,CHEMBL808,Small molecule,1982.0,False,True,True
SERTRALINE,CHEMBL809,Small molecule,1991.0,True,True,True
TEMOZOLOMIDE,CHEMBL810,Small molecule,1999.0,True,True,True
BROMPHENIRAMINE,CHEMBL811,Small molecule,1957.0,True,True,True
ZIMELDINE,CHEMBL37744,Small molecule,,False,False,True
PYRIDOSTIGMINE BROMIDE,CHEMBL812,Small molecule,1955.0,True,True,True
EPROSARTAN,CHEMBL813,Small molecule,1997.0,True,True,True
GRANISETRON,CHEMBL289469,Small molecule,1993.0,True,True,True
FLUVOXAMINE,CHEMBL814,Small molecule,1994.0,True,True,True
DINOPROST,CHEMBL815,Small molecule,1982.0,False,True,True
BUFORMIN,CHEMBL39736,Small molecule,,False,False,True
LUMEFANTRINE,CHEMBL38827,Small molecule,2009.0,True,True,True
TOLAZAMIDE,CHEMBL817,Small molecule,1966.0,True,True,True
IOBENGUANE,CHEMBL818,Small molecule,1994.0,False,False,True
OXACILLIN,CHEMBL819,Small molecule,1971.0,True,True,True
NIFURTIMOX,CHEMBL290960,Small molecule,2020.0,True,True,True
BUSULFAN,CHEMBL820,Small molecule,1954.0,True,True,True
GUANIDINE,CHEMBL821,Small molecule,1939.0,True,True,True
TERBINAFINE,CHEMBL822,Small molecule,1992.0,True,True,True
ENOXACIN,CHEMBL826,Small molecule,1991.0,True,True,True
DEXMETHYLPHENIDATE,CHEMBL827,Small molecule,2001.0,True,True,True
METHYLPROMAZINE,CHEMBL829,Small molecule,1982.0,True,True,True
PRIMAQUINE PHOSPHATE,CHEMBL43128,Small molecule,1952.0,True,True,True
EFLORNITHINE,CHEMBL830,Small molecule,1990.0,True,True,True
LOXAPINE,CHEMBL831,Small molecule,1975.0,True,True,True
SULFINPYRAZONE,CHEMBL832,Small molecule,1959.0,True,True,True
AMINOPYRINE,CHEMBL288470,Small molecule,,False,False,True
TICLOPIDINE,CHEMBL833,Small molecule,1991.0,True,True,True
EDARAVONE,CHEMBL290916,Small molecule,2017.0,True,True,True
PAMIDRONIC ACID,CHEMBL834,Small molecule,1991.0,False,True,True
RILMENIDINE,CHEMBL289480,Small molecule,1987.0,True,False,True
TAMSULOSIN,CHEMBL836,Small molecule,1997.0,True,True,True
AZTREONAM,CHEMBL158,Small molecule,1986.0,False,True,True
CEFTAZIDIME,CHEMBL44354,Small molecule,1985.0,False,True,True
BENAZEPRIL,CHEMBL838,Small molecule,1991.0,True,True,True
EZOGABINE,CHEMBL41355,Small molecule,2011.0,True,True,True
BOSUTINIB,CHEMBL288441,Small molecule,2012.0,True,True,True
CARTEOLOL,CHEMBL839,Small molecule,1988.0,True,True,True
LOPERAMIDE,CHEMBL841,Small molecule,1976.0,True,True,True
CHLOROTHIAZIDE,CHEMBL842,Small molecule,1958.0,True,True,True
ROSIGLITAZONE MALEATE,CHEMBL843,Small molecule,1999.0,True,True,True
BRIMONIDINE,CHEMBL844,Small molecule,1996.0,False,True,True
POMALIDOMIDE,CHEMBL43452,Small molecule,2013.0,True,True,True
CALCITRIOL,CHEMBL846,Small molecule,1978.0,True,True,True
OXAMNIQUINE,CHEMBL847,Small molecule,1980.0,True,True,True
LENALIDOMIDE,CHEMBL848,Small molecule,2005.0,True,True,True
TRICLOSAN,CHEMBL849,Small molecule,1997.0,False,True,True
SPARFLOXACIN,CHEMBL850,Small molecule,1996.0,True,True,True
MELPHALAN,CHEMBL852,Small molecule,1964.0,True,True,True
ZALCITABINE,CHEMBL853,Small molecule,1992.0,True,True,True
TRIPROLIDINE,CHEMBL855,Small molecule,1982.0,True,True,True
ASTEMIZOLE,CHEMBL296419,Small molecule,1988.0,True,True,True
BAZEDOXIFENE,CHEMBL46740,Small molecule,2009.0,True,True,True
PRIMIDONE,CHEMBL856,Small molecule,1954.0,True,True,True
BIOTIN,CHEMBL857,Small molecule,1985.0,False,False,True
MEPHENYTOIN,CHEMBL861,Small molecule,1946.0,True,True,True
CARBARIL,CHEMBL46917,Small molecule,,False,True,True
GUANFACINE,CHEMBL862,Small molecule,1986.0,True,True,True
CYSTEINE,CHEMBL863,Small molecule,1986.0,False,False,True
CARBINOXAMINE,CHEMBL864,Small molecule,1982.0,True,True,True
BERBERINE,CHEMBL295124,Small molecule,,False,False,True
VALDECOXIB,CHEMBL865,Small molecule,2001.0,True,True,True
PARECOXIB SODIUM,CHEMBL296913,Small molecule,2002.0,False,True,True
ETHAMBUTOL,CHEMBL44884,Small molecule,1967.0,True,True,True
CHLOROFORM,CHEMBL44618,Small molecule,,False,False,True
MYCOPHENOLIC ACID,CHEMBL866,Small molecule,2004.0,True,True,True
ETOPOSIDE,CHEMBL44657,Small molecule,1983.0,True,True,True
IOPANOIC ACID,CHEMBL867,Small molecule,1951.0,True,False,True
OMACETAXINE MEPESUCCINATE,CHEMBL46286,Small molecule,2009.0,False,True,True
CANTHARIDIN,CHEMBL48449,Small molecule,2023.0,False,True,True
VANCOMYCIN,CHEMBL262777,Small molecule,1964.0,True,True,True
NITROFURAZONE,CHEMBL869,Small molecule,1945.0,False,True,True
ALENDRONIC ACID,CHEMBL870,Small molecule,1995.0,True,True,True
ETIDRONIC ACID,CHEMBL871,Small molecule,1977.0,True,True,True
VINBLASTINE,CHEMBL159,Small molecule,1965.0,False,True,True
MIBEFRADIL,CHEMBL45816,Small molecule,1997.0,True,True,True
LEVOKETOCONAZOLE,CHEMBL295698,Small molecule,2021.0,True,True,True
TAFENOQUINE,CHEMBL298470,Small molecule,2018.0,True,True,True
TRANEXAMIC ACID,CHEMBL877,Small molecule,1986.0,True,True,True
METOLAZONE,CHEMBL878,Small molecule,1973.0,True,True,True
FAMCICLOVIR,CHEMBL880,Small molecule,1994.0,True,True,True
EMTRICITABINE,CHEMBL885,Small molecule,2003.0,True,True,True
RASAGILINE,CHEMBL887,Small molecule,2005.0,True,True,True
GEMCITABINE,CHEMBL888,Small molecule,1996.0,False,True,True
LACTULOSE,CHEMBL296306,Small molecule,1976.0,True,True,True
SAFINAMIDE MESYLATE,CHEMBL48582,Small molecule,2015.0,True,True,True
CLOXACILLIN,CHEMBL891,Small molecule,1974.0,True,True,True
BUTORPHANOL TARTRATE,CHEMBL299400,Small molecule,1978.0,False,True,True
DICLOXACILLIN,CHEMBL893,Small molecule,1968.0,True,True,True
BUPROPION,CHEMBL894,Small molecule,1985.0,True,True,True
EMETINE,CHEMBL50588,Small molecule,,False,False,True
NALBUPHINE,CHEMBL895,Small molecule,1979.0,False,True,True
DEXTROMETHORPHAN,CHEMBL52440,Small molecule,1982.0,True,True,True
HYDROXYZINE,CHEMBL896,Small molecule,1956.0,True,True,True
PROBENECID,CHEMBL897,Small molecule,1951.0,True,True,True
DIFLUNISAL,CHEMBL898,Small molecule,1982.0,True,True,True
ORPHENADRINE,CHEMBL900,Small molecule,1957.0,True,True,True
FAMOTIDINE,CHEMBL902,Small molecule,1986.0,True,True,True
ISOXICAM,CHEMBL53292,Small molecule,,False,False,True
DOXORUBICIN,CHEMBL53463,Small molecule,1974.0,False,True,True
DEXMETHYLPHENIDATE HYDROCHLORIDE,CHEMBL904,Small molecule,2001.0,True,True,True
RIZATRIPTAN,CHEMBL905,Small molecule,1998.0,True,True,True
CHLORPROTHIXENE,CHEMBL908,Small molecule,1967.0,True,True,True
ZOLPIDEM,CHEMBL911,Small molecule,1992.0,True,True,True
FEXOFENADINE,CHEMBL914,Small molecule,1996.0,True,True,True
NEDOCROMIL SODIUM,CHEMBL915,Small molecule,1992.0,False,True,True
TIROFIBAN,CHEMBL916,Small molecule,1998.0,False,True,True
DANTHRON,CHEMBL53418,Small molecule,,False,False,True
FLOXURIDINE,CHEMBL917,Small molecule,1970.0,False,True,True
PHENACEMIDE,CHEMBL918,Small molecule,1951.0,True,True,True
FOSPHENYTOIN SODIUM,CHEMBL919,Small molecule,1996.0,False,True,True
ALPIDEM,CHEMBL54349,Small molecule,,False,False,True
ADEFOVIR DIPIVOXIL,CHEMBL922,Small molecule,2002.0,True,True,True
CEFTRIAXONE,CHEMBL161,Small molecule,1984.0,False,True,True
RISEDRONIC ACID,CHEMBL923,Small molecule,1998.0,True,True,True
ZOLEDRONIC ACID ANHYDROUS,CHEMBL924,Small molecule,2001.0,False,True,True
ANIDULAFUNGIN,CHEMBL264241,Small molecule,2006.0,False,True,True
TYROSINE,CHEMBL925,Small molecule,1982.0,True,False,True
DOBUTAMINE,CHEMBL926,Small molecule,1978.0,False,True,True
LEVACETYLLEUCINE,CHEMBL56021,Small molecule,2024.0,True,True,True
CEFDINIR,CHEMBL927,Small molecule,1997.0,True,True,True
TRYPTOPHAN,CHEMBL54976,Small molecule,,False,True,True
DANTROLENE SODIUM,CHEMBL928,Small molecule,1974.0,True,True,True
LONAFARNIB,CHEMBL298734,Small molecule,2020.0,True,True,True
DELAVIRDINE MESYLATE,CHEMBL929,Small molecule,1997.0,True,True,True
GLUTAMINE,CHEMBL930,Small molecule,2004.0,True,True,True
NIMESULIDE,CHEMBL56367,Small molecule,,False,True,True
HALOTHANE,CHEMBL931,Small molecule,1958.0,False,True,True
DIPYRIDAMOLE,CHEMBL932,Small molecule,1961.0,True,True,True
METYRAPONE,CHEMBL934,Small molecule,1961.0,True,False,True
DIPHENIDOL,CHEMBL936,Small molecule,1967.0,True,True,True
DIETHYLCARBAMAZINE CITRATE,CHEMBL937,Small molecule,1950.0,True,True,True
COPPER,CHEMBL55643,Small molecule,1982.0,False,False,True
RITONAVIR,CHEMBL163,Small molecule,1996.0,True,True,True
GEFITINIB,CHEMBL939,Small molecule,2003.0,True,True,True
GABAPENTIN,CHEMBL940,Small molecule,1993.0,True,True,True
"3,3',4',5-TETRACHLOROSALICYLANILIDE",CHEMBL291338,Small molecule,,False,False,True
LACOSAMIDE,CHEMBL58323,Small molecule,2008.0,True,True,True
IMATINIB,CHEMBL941,Small molecule,2001.0,True,True,True
PRAMIPEXOLE,CHEMBL301265,Small molecule,1997.0,True,True,True
BISACODYL,CHEMBL942,Small molecule,2004.0,True,True,True
EPALRESTAT,CHEMBL56337,Small molecule,1992.0,True,False,True
CHLOROPROCAINE HYDROCHLORIDE,CHEMBL944,Small molecule,1955.0,False,True,True
AMILORIDE,CHEMBL945,Small molecule,1981.0,True,True,True
AZATADINE,CHEMBL946,Small molecule,1977.0,True,True,True
CHLOROQUINE PHOSPHATE,CHEMBL58510,Small molecule,1949.0,True,True,True
IOPHENDYLATE,CHEMBL951,Small molecule,1982.0,False,False,True
CAPSAICIN,CHEMBL294199,Small molecule,2009.0,False,True,True
ENTACAPONE,CHEMBL953,Small molecule,1998.0,True,True,True
CYCLOTHIAZIDE,CHEMBL61593,Small molecule,1982.0,True,True,True
SUPROFEN,CHEMBL956,Small molecule,1985.0,False,True,True
BOSENTAN,CHEMBL957,Small molecule,2001.0,True,True,True
RIMANTADINE,CHEMBL959,Small molecule,1993.0,True,True,True
LEFLUNOMIDE,CHEMBL960,Small molecule,1998.0,True,True,True
SULFADIMETHOXINE,CHEMBL62193,Small molecule,,False,True,True
PHENYLPROPANOLAMINE,CHEMBL61006,Small molecule,1958.0,True,True,True
EPOPROSTENOL SODIUM,CHEMBL962,Small molecule,1995.0,False,True,True
OXYMORPHONE,CHEMBL963,Small molecule,1959.0,True,True,True
DISULFIRAM,CHEMBL964,Small molecule,1951.0,True,True,True
CARBAMOYLCHOLINE,CHEMBL965,Small molecule,1972.0,False,True,True
TEMAZEPAM,CHEMBL967,Small molecule,1981.0,True,True,True
FLURAZEPAM,CHEMBL968,Small molecule,1970.0,True,True,True
PRAZEPAM,CHEMBL969,Small molecule,1982.0,True,True,True
HALAZEPAM,CHEMBL970,Small molecule,1981.0,True,True,True
PENTOBARBITAL SODIUM,CHEMBL971,Small molecule,1973.0,True,True,True
SELEGILINE,CHEMBL972,Small molecule,1989.0,True,True,True
TERIFLUNOMIDE,CHEMBL973,Small molecule,2012.0,True,True,True
MESNA,CHEMBL975,Small molecule,1988.0,True,True,True
ITRACONAZOLE,CHEMBL64391,Small molecule,1992.0,True,True,True
GENTIAN VIOLET,CHEMBL64894,Small molecule,1982.0,False,True,True
PRAZIQUANTEL,CHEMBL976,Small molecule,1982.0,True,True,True
HYDROCORTISONE HEMISUCCINATE ANHYDROUS,CHEMBL977,Small molecule,1955.0,False,True,True
METHACHOLINE,CHEMBL978,Small molecule,1986.0,False,True,True
MEPROBAMATE,CHEMBL979,Small molecule,1955.0,True,True,True
GUAIFENESIN,CHEMBL980,Small molecule,2002.0,True,True,True
FENOFIBRIC ACID,CHEMBL981,Small molecule,2008.0,True,True,True
NALMEFENE,CHEMBL982,Small molecule,1995.0,False,True,True
SUCCINYLCHOLINE CHLORIDE,CHEMBL983,Small molecule,1952.0,False,True,True
MIVACURIUM CHLORIDE,CHEMBL984,Small molecule,1992.0,False,True,True
UREA,CHEMBL985,Small molecule,1982.0,True,True,True
TIPIRACIL HYDROCHLORIDE,CHEMBL65375,Small molecule,2015.0,True,True,True
CRINECERFONT,CHEMBL291657,Small molecule,2024.0,True,True,True
PHENOLPHTHALEIN,CHEMBL63857,Small molecule,,False,False,True
RETINOL,CHEMBL986,Small molecule,1982.0,True,False,True
FLUOCINOLONE ACETONIDE,CHEMBL989,Small molecule,1963.0,False,True,True
BUTENAFINE,CHEMBL990,Small molecule,1996.0,False,True,True
STAVUDINE,CHEMBL991,Small molecule,1994.0,True,True,True
LOSARTAN POTASSIUM,CHEMBL995,Small molecule,1995.0,True,True,True
CEFOXITIN,CHEMBL996,Small molecule,1978.0,False,True,True
SORIVUDINE,CHEMBL70046,Small molecule,,False,False,True
IBANDRONIC ACID,CHEMBL997,Small molecule,1996.0,True,True,True
LORATADINE,CHEMBL998,Small molecule,1993.0,True,True,True
EBASTINE,CHEMBL305660,Small molecule,1990.0,True,False,True
CETIRIZINE,CHEMBL1000,Small molecule,1995.0,True,True,True
CLOBAZAM,CHEMBL70418,Small molecule,2005.0,True,True,True
LEVOSALBUTAMOL,CHEMBL1002,Small molecule,1999.0,False,True,True
CLAVULANATE POTASSIUM,CHEMBL1003,Small molecule,1984.0,True,True,True
DOXYLAMINE,CHEMBL1004,Small molecule,1948.0,True,True,True
SERATRODAST,CHEMBL70972,Small molecule,1995.0,True,False,True
REMIFENTANIL,CHEMBL1005,Small molecule,1996.0,False,True,True
DEFERIPRONE,CHEMBL70927,Small molecule,1999.0,True,True,True
AMIFOSTINE,CHEMBL1006,Small molecule,1995.0,False,True,True
BEPRIDIL,CHEMBL1008,Small molecule,1990.0,True,True,True
LEVODOPA,CHEMBL1009,Small molecule,1970.0,True,True,True
CEFOTAXIME SODIUM,CHEMBL1010,Small molecule,1981.0,False,True,True
ETRAVIRINE,CHEMBL308954,Small molecule,2008.0,True,True,True
VILOXAZINE,CHEMBL306700,Small molecule,2021.0,True,True,True
LORACARBEF ANHYDROUS,CHEMBL1013,Small molecule,1991.0,True,True,True
MOXALACTAM,CHEMBL74632,Small molecule,1982.0,False,True,True
CANDESARTAN CILEXETIL,CHEMBL1014,Small molecule,1998.0,True,True,True
EVANS BLUE FREE ACID,CHEMBL1015,Small molecule,1982.0,False,False,True
TELMISARTAN,CHEMBL1017,Small molecule,1998.0,True,True,True
DIENESTROL,CHEMBL1018,Small molecule,1947.0,False,True,True
DEXKETOPROFEN,CHEMBL75435,Small molecule,1994.0,True,True,True
CARBETAPENTANE,CHEMBL73234,Small molecule,,True,False,True
TOLMETIN,CHEMBL1020,Small molecule,1976.0,True,True,True
NEPAFENAC,CHEMBL1021,Small molecule,2005.0,False,True,True
PERHEXILINE,CHEMBL75880,Small molecule,1974.0,False,True,True
BEXAROTENE,CHEMBL1023,Small molecule,1999.0,True,True,True
IFOSFAMIDE,CHEMBL1024,Small molecule,1988.0,False,True,True
ISOFLUROPHATE,CHEMBL1025,Small molecule,1957.0,False,True,True
FENOLDOPAM MESYLATE,CHEMBL1026,Small molecule,1997.0,False,True,True
TIAGABINE,CHEMBL1027,Small molecule,1997.0,True,True,True
TEGASEROD,CHEMBL76370,Small molecule,2002.0,True,True,True
ISTRADEFYLLINE,CHEMBL431770,Small molecule,2013.0,True,True,True
MIGLUSTAT,CHEMBL1029,Small molecule,2002.0,True,True,True
DICLOFENAC SODIUM,CHEMBL1034,Small molecule,1988.0,True,True,True
GUANADREL,CHEMBL1037,Small molecule,1982.0,True,True,True
CALCIFEDIOL ANHYDROUS,CHEMBL1040,Small molecule,1980.0,True,True,True
CHOLECALCIFEROL,CHEMBL1042,Small molecule,1999.0,True,True,True
DAPSONE,CHEMBL1043,Small molecule,1979.0,True,True,True
AMINOCAPROIC ACID,CHEMBL1046,Small molecule,1964.0,True,True,True
DITHIAZANINE IODIDE,CHEMBL421701,Small molecule,,False,False,True
CIANIDANOL,CHEMBL311498,Small molecule,1977.0,False,False,True
MOZAVAPTAN,CHEMBL420762,Small molecule,2006.0,True,False,True
LATANOPROST,CHEMBL1051,Small molecule,1996.0,False,True,True
TRICHLORMETHIAZIDE,CHEMBL1054,Small molecule,1960.0,True,True,True
CHLORTHALIDONE,CHEMBL1055,Small molecule,1960.0,True,True,True
CEPHALORIDINE,CHEMBL316157,Small molecule,,False,False,True
FLUORESCEIN,CHEMBL1057,Small molecule,1976.0,False,False,True
PREGABALIN,CHEMBL1059,Small molecule,2004.0,True,True,True
"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS",CHEMBL1060,Small molecule,1957.0,True,True,True
SIMVASTATIN,CHEMBL1064,Small molecule,1991.0,True,True,True
RITODRINE,CHEMBL83063,Small molecule,1982.0,True,True,True
METHYSERGIDE,CHEMBL1065,Small molecule,1962.0,True,True,True
OXCARBAZEPINE,CHEMBL1068,Small molecule,2000.0,True,True,True
VALSARTAN,CHEMBL1069,Small molecule,1996.0,True,True,True
ENCAINIDE,CHEMBL315838,Small molecule,1986.0,False,False,True
MOCLOBEMIDE,CHEMBL86304,Small molecule,1990.0,True,True,True
MEDIFOXAMINE,CHEMBL85231,Small molecule,,False,False,True
NABUMETONE,CHEMBL1070,Small molecule,1991.0,True,True,True
OXAPROZIN,CHEMBL1071,Small molecule,1992.0,True,True,True
PROCYCLIDINE,CHEMBL86715,Small molecule,1955.0,True,True,True
BUMETANIDE,CHEMBL1072,Small molecule,1983.0,True,True,True
GLIPIZIDE,CHEMBL1073,Small molecule,1984.0,True,True,True
FENFLURAMINE,CHEMBL87493,Small molecule,1963.0,True,True,True
MORICIZINE,CHEMBL1075,Small molecule,1990.0,True,True,True
ESLICARBAZEPINE ACETATE,CHEMBL87992,Small molecule,2009.0,True,True,True
BROMFENAC,CHEMBL1077,Small molecule,1997.0,False,True,True
TIZANIDINE,CHEMBL1079,Small molecule,1996.0,True,True,True
VIGABATRIN,CHEMBL89598,Small molecule,2009.0,True,True,True
VINCRISTINE,CHEMBL90555,Small molecule,1963.0,False,True,True
AMOXICILLIN,CHEMBL1082,Small molecule,1974.0,True,True,True
MASOPROCOL,CHEMBL313972,Small molecule,1992.0,False,True,True
FINGOLIMOD,CHEMBL314854,Small molecule,2010.0,True,True,True
RUPATADINE,CHEMBL91397,Small molecule,2001.0,True,False,True
ACETOPHENAZINE,CHEMBL1085,Small molecule,1961.0,True,True,True
DIBUCAINE,CHEMBL1086,Small molecule,1982.0,False,True,True
MEPIVACAINE,CHEMBL1087,Small molecule,1960.0,False,True,True
MESORIDAZINE,CHEMBL1088,Small molecule,1970.0,True,True,True
PHENELZINE,CHEMBL1089,Small molecule,1961.0,True,True,True
VIDARABINE,CHEMBL1090,Small molecule,1976.0,False,True,True
PRASTERONE,CHEMBL90593,Small molecule,,False,True,True
HYDROCORTISONE ACETATE,CHEMBL1091,Small molecule,1951.0,False,True,True
